quantity,discount,supplierID,productID,shipCountry,employeeName,orderDate,categoryName,sales_amount,categoryID,shipperName,productName,shipCity,customerID,orderID,supplierName,employeeID,unitPrice,customer_segment,_score,customerName
24,0.1,20,44,Brazil,Michael Suyama,1996-08-27 00:00:00.000,Condiments,334.8,2,United Package,Gula Malacca,Rio de Janeiro,QUEDE,10291,Leka Trading,6,15.50,Low Value,334.8,Que Delícia
2,0.1,24,51,Brazil,Michael Suyama,1996-08-27 00:00:00.000,Produce,76.32,7,United Package,Manjimup Dried Apples,Rio de Janeiro,QUEDE,10291,G'day Mate,6,42.40,Low Value,76.32,Que Delícia
20,0,8,20,Brazil,Nancy Davolio,1996-08-28 00:00:00.000,Confections,1296.0,3,United Package,Sir Rodney's Marmalade,Sao Paulo,TRADH,10292,Specialty Biscuits Ltd.,1,64.80,Low Value,1296.0,Tradição Hipermercados
12,0,7,18,Mexico,Nancy Davolio,1996-08-29 00:00:00.000,Seafood,600.0,8,Federal Shipping,Carnarvon Tigers,México D.F.,TORTU,10293,Pavlova Ltd.,1,50.00,Medium Value,600.0,Tortuga Restaurante
10,0,10,24,Mexico,Nancy Davolio,1996-08-29 00:00:00.000,Beverages,36.0,1,Federal Shipping,Guaraná Fantástica,México D.F.,TORTU,10293,Refrescos Americanas LTDA,1,3.60,Medium Value,36.0,Tortuga Restaurante
5,0,7,63,Mexico,Nancy Davolio,1996-08-29 00:00:00.000,Condiments,175.5,2,Federal Shipping,Vegie-spread,México D.F.,TORTU,10293,Pavlova Ltd.,1,35.10,Medium Value,175.5,Tortuga Restaurante
6,0,12,75,Mexico,Nancy Davolio,1996-08-29 00:00:00.000,Beverages,37.2,1,Federal Shipping,Rhönbräu Klosterbier,México D.F.,TORTU,10293,Plutzer Lebensmittelgroßmärkte AG,1,6.20,Medium Value,37.2,Tortuga Restaurante
18,0,1,1,USA,Margaret Peacock,1996-08-30 00:00:00.000,Beverages,259.2,1,United Package,Chai,Albuquerque,RATTC,10294,Exotic Liquids,4,14.40,High Value,259.2,Rattlesnake Canyon Grocery
15,0,7,17,USA,Margaret Peacock,1996-08-30 00:00:00.000,Meat/Poultry,468.0,6,United Package,Alice Mutton,Albuquerque,RATTC,10294,Pavlova Ltd.,4,31.20,High Value,468.0,Rattlesnake Canyon Grocery
15,0,20,43,USA,Margaret Peacock,1996-08-30 00:00:00.000,Beverages,552.0,1,United Package,Ipoh Coffee,Albuquerque,RATTC,10294,Leka Trading,4,36.80,High Value,552.0,Rattlesnake Canyon Grocery
21,0,28,60,USA,Margaret Peacock,1996-08-30 00:00:00.000,Dairy Products,571.1999999999999,4,United Package,Camembert Pierrot,Albuquerque,RATTC,10294,Gai pâturage,4,27.20,High Value,571.1999999999999,Rattlesnake Canyon Grocery
6,0,12,75,USA,Margaret Peacock,1996-08-30 00:00:00.000,Beverages,37.2,1,United Package,Rhönbräu Klosterbier,Albuquerque,RATTC,10294,Plutzer Lebensmittelgroßmärkte AG,4,6.20,High Value,37.2,Rattlesnake Canyon Grocery
4,0,26,56,France,Andrew Fuller,1996-09-02 00:00:00.000,Grains/Cereals,121.6,5,United Package,Gnocchi di nonna Alice,Reims,VINET,10295,Pasta Buttini s.r.l.,2,30.40,Low Value,121.6,Vins et alcools Chevalier
12,0,5,11,Venezuela,Michael Suyama,1996-09-03 00:00:00.000,Dairy Products,201.60000000000002,4,Speedy Express,Queso Cabrales,Barquisimeto,LILAS,10296,Cooperativa de Quesos 'Las Cabras',6,16.80,Medium Value,201.60000000000002,LILA-Supermercado
30,0,7,16,Venezuela,Michael Suyama,1996-09-03 00:00:00.000,Confections,417.0,3,Speedy Express,Pavlova,Barquisimeto,LILAS,10296,Pavlova Ltd.,6,13.90,Medium Value,417.0,LILA-Supermercado
15,0,15,69,Venezuela,Michael Suyama,1996-09-03 00:00:00.000,Dairy Products,432.0,4,Speedy Express,Gudbrandsdalsost,Barquisimeto,LILAS,10296,Norske Meierier,6,28.80,Medium Value,432.0,LILA-Supermercado
60,0,18,39,France,Steven Buchanan,1996-09-04 00:00:00.000,Beverages,864.0,1,United Package,Chartreuse verte,Strasbourg,BLONP,10297,Aux joyeux ecclésiastiques,5,14.40,High Value,864.0,Blondesddsl père et fils
20,0,14,72,France,Steven Buchanan,1996-09-04 00:00:00.000,Dairy Products,556.0,4,United Package,Mozzarella di Giovanni,Strasbourg,BLONP,10297,Formaggi Fortini s.r.l.,5,27.80,High Value,556.0,Blondesddsl père et fils
40,0,1,2,Ireland,Michael Suyama,1996-09-05 00:00:00.000,Beverages,608.0,1,United Package,Chang,Cork,HUNGO,10298,Exotic Liquids,6,15.20,High Value,608.0,Hungry Owl All-Night Grocers
40,0.25,17,36,Ireland,Michael Suyama,1996-09-05 00:00:00.000,Seafood,456.0,8,United Package,Inlagd Sill,Cork,HUNGO,10298,Svensk Sjöföda AB,6,15.20,High Value,456.0,Hungry Owl All-Night Grocers
30,0.25,28,59,Ireland,Michael Suyama,1996-09-05 00:00:00.000,Dairy Products,990.0,4,United Package,Raclette Courdavault,Cork,HUNGO,10298,Gai pâturage,6,44.00,High Value,990.0,Hungry Owl All-Night Grocers
15,0,29,62,Ireland,Michael Suyama,1996-09-05 00:00:00.000,Confections,591.0,3,United Package,Tarte au sucre,Cork,HUNGO,10298,Forêts d'érables,6,39.40,High Value,591.0,Hungry Owl All-Night Grocers
15,0,8,19,Brazil,Margaret Peacock,1996-09-06 00:00:00.000,Confections,109.5,3,United Package,Teatime Chocolate Biscuits,Rio de Janeiro,RICAR,10299,Specialty Biscuits Ltd.,4,7.30,Medium Value,109.5,Ricardo Adocicados
20,0,7,70,Brazil,Margaret Peacock,1996-09-06 00:00:00.000,Beverages,240.0,1,United Package,Outback Lager,Rio de Janeiro,RICAR,10299,Pavlova Ltd.,4,12.00,Medium Value,240.0,Ricardo Adocicados
30,0,2,66,Italy,Andrew Fuller,1996-09-09 00:00:00.000,Condiments,408.0,2,United Package,Louisiana Hot Spiced Okra,Bergamo,MAGAA,10300,New Orleans Cajun Delights,2,13.60,Medium Value,408.0,Magazzini Alimentari Riuniti
20,0,8,68,Italy,Andrew Fuller,1996-09-09 00:00:00.000,Confections,200.0,3,United Package,Scottish Longbreads,Bergamo,MAGAA,10300,Specialty Biscuits Ltd.,2,10.00,Medium Value,200.0,Magazzini Alimentari Riuniti
10,0,19,40,Germany,Laura Callahan,1996-09-09 00:00:00.000,Seafood,147.0,8,United Package,Boston Crab Meat,Stuttgart,WANDK,10301,New England Seafood Cannery,8,14.70,Medium Value,147.0,Die Wandernde Kuh
20,0,26,56,Germany,Laura Callahan,1996-09-09 00:00:00.000,Grains/Cereals,608.0,5,United Package,Gnocchi di nonna Alice,Stuttgart,WANDK,10301,Pasta Buttini s.r.l.,8,30.40,Medium Value,608.0,Die Wandernde Kuh
40,0,7,17,Belgium,Margaret Peacock,1996-09-10 00:00:00.000,Meat/Poultry,1248.0,6,United Package,Alice Mutton,Charleroi,SUPRD,10302,Pavlova Ltd.,4,31.20,High Value,1248.0,Suprêmes délices
28,0,12,28,Belgium,Margaret Peacock,1996-09-10 00:00:00.000,Produce,1019.1999999999999,7,United Package,Rössle Sauerkraut,Charleroi,SUPRD,10302,Plutzer Lebensmittelgroßmärkte AG,4,36.40,High Value,1019.1999999999999,Suprêmes délices
12,0,20,43,Belgium,Margaret Peacock,1996-09-10 00:00:00.000,Beverages,441.59999999999997,1,United Package,Ipoh Coffee,Charleroi,SUPRD,10302,Leka Trading,4,36.80,High Value,441.59999999999997,Suprêmes délices
40,0.1,19,40,Spain,Robert King,1996-09-11 00:00:00.000,Seafood,529.2,8,United Package,Boston Crab Meat,Sevilla,GODOS,10303,New England Seafood Cannery,7,14.70,Medium Value,529.2,Godos Cocina Típica
30,0.1,2,65,Spain,Robert King,1996-09-11 00:00:00.000,Condiments,453.6,2,United Package,Louisiana Fiery Hot Pepper Sauce,Sevilla,GODOS,10303,New Orleans Cajun Delights,7,16.80,Medium Value,453.6,Godos Cocina Típica
15,0.1,8,68,Spain,Robert King,1996-09-11 00:00:00.000,Confections,135.0,3,United Package,Scottish Longbreads,Sevilla,GODOS,10303,Specialty Biscuits Ltd.,7,10.00,Medium Value,135.0,Godos Cocina Típica
30,0,23,49,Mexico,Nancy Davolio,1996-09-12 00:00:00.000,Confections,480.0,3,United Package,Maxilaku,México D.F.,TORTU,10304,Karkki Oy,1,16.00,Medium Value,480.0,Tortuga Restaurante
10,0,28,59,Mexico,Nancy Davolio,1996-09-12 00:00:00.000,Dairy Products,440.0,4,United Package,Raclette Courdavault,México D.F.,TORTU,10304,Gai pâturage,1,44.00,Medium Value,440.0,Tortuga Restaurante
2,0,15,71,Mexico,Nancy Davolio,1996-09-12 00:00:00.000,Dairy Products,34.4,4,United Package,Flotemysost,México D.F.,TORTU,10304,Norske Meierier,1,17.20,Medium Value,34.4,Tortuga Restaurante
25,0.1,7,18,USA,Laura Callahan,1996-09-13 00:00:00.000,Seafood,1125.0,8,Federal Shipping,Carnarvon Tigers,Anchorage,OLDWO,10305,Pavlova Ltd.,8,50.00,Medium Value,1125.0,Old World Delicatessen
25,0.1,12,29,USA,Laura Callahan,1996-09-13 00:00:00.000,Meat/Poultry,2227.5,6,Federal Shipping,Thüringer Rostbratwurst,Anchorage,OLDWO,10305,Plutzer Lebensmittelgroßmärkte AG,8,99.00,Medium Value,2227.5,Old World Delicatessen
30,0.1,18,39,USA,Laura Callahan,1996-09-13 00:00:00.000,Beverages,388.8,1,Federal Shipping,Chartreuse verte,Anchorage,OLDWO,10305,Aux joyeux ecclésiastiques,8,14.40,Medium Value,388.8,Old World Delicatessen
10,0,13,30,Spain,Nancy Davolio,1996-09-16 00:00:00.000,Seafood,207.0,8,Federal Shipping,Nord-Ost Matjeshering,Madrid,ROMEY,10306,Nord-Ost-Fisch Handelsgesellschaft mbH,1,20.70,Low Value,207.0,Romero y tomillo
10,0,24,53,Spain,Nancy Davolio,1996-09-16 00:00:00.000,Meat/Poultry,262.0,6,Federal Shipping,Perth Pasties,Madrid,ROMEY,10306,G'day Mate,1,26.20,Low Value,262.0,Romero y tomillo
5,0,25,54,Spain,Nancy Davolio,1996-09-16 00:00:00.000,Meat/Poultry,29.5,6,Federal Shipping,Tourtière,Madrid,ROMEY,10306,Ma Maison,1,5.90,Low Value,29.5,Romero y tomillo
10,0,29,62,USA,Andrew Fuller,1996-09-17 00:00:00.000,Confections,394.0,3,United Package,Tarte au sucre,Portland,LONEP,10307,Forêts d'érables,2,39.40,Low Value,394.0,Lonesome Pine Restaurant
3,0,8,68,USA,Andrew Fuller,1996-09-17 00:00:00.000,Confections,30.0,3,United Package,Scottish Longbreads,Portland,LONEP,10307,Specialty Biscuits Ltd.,2,10.00,Low Value,30.0,Lonesome Pine Restaurant
1,0,15,69,Mexico,Robert King,1996-09-18 00:00:00.000,Dairy Products,28.8,4,Federal Shipping,Gudbrandsdalsost,México D.F.,ANATR,10308,Norske Meierier,7,28.80,Low Value,28.8,Ana Trujillo Emparedados y helados
5,0,7,70,Mexico,Robert King,1996-09-18 00:00:00.000,Beverages,60.0,1,Federal Shipping,Outback Lager,México D.F.,ANATR,10308,Pavlova Ltd.,7,12.00,Low Value,60.0,Ana Trujillo Emparedados y helados
20,0,2,4,Ireland,Janet Leverling,1996-09-19 00:00:00.000,Condiments,352.0,2,Speedy Express,Chef Anton's Cajun Seasoning,Cork,HUNGO,10309,New Orleans Cajun Delights,3,17.60,High Value,352.0,Hungry Owl All-Night Grocers
30,0,3,6,Ireland,Janet Leverling,1996-09-19 00:00:00.000,Condiments,600.0,2,Speedy Express,Grandma's Boysenberry Spread,Cork,HUNGO,10309,Grandma Kelly's Homestead,3,20.00,High Value,600.0,Hungry Owl All-Night Grocers
2,0,20,42,Ireland,Janet Leverling,1996-09-19 00:00:00.000,Grains/Cereals,22.4,5,Speedy Express,Singaporean Hokkien Fried Mee,Cork,HUNGO,10309,Leka Trading,3,11.20,High Value,22.4,Hungry Owl All-Night Grocers
20,0,20,43,Ireland,Janet Leverling,1996-09-19 00:00:00.000,Beverages,736.0,1,Speedy Express,Ipoh Coffee,Cork,HUNGO,10309,Leka Trading,3,36.80,High Value,736.0,Hungry Owl All-Night Grocers
3,0,15,71,Ireland,Janet Leverling,1996-09-19 00:00:00.000,Dairy Products,51.599999999999994,4,Speedy Express,Flotemysost,Cork,HUNGO,10309,Norske Meierier,3,17.20,High Value,51.599999999999994,Hungry Owl All-Night Grocers
10,0,7,16,USA,Laura Callahan,1996-09-20 00:00:00.000,Confections,139.0,3,United Package,Pavlova,Portland,THEBI,10310,Pavlova Ltd.,8,13.90,Low Value,139.0,The Big Cheese
5,0,29,62,USA,Laura Callahan,1996-09-20 00:00:00.000,Confections,197.0,3,United Package,Tarte au sucre,Portland,THEBI,10310,Forêts d'érables,8,39.40,Low Value,197.0,The Big Cheese
6,0,20,42,France,Nancy Davolio,1996-09-20 00:00:00.000,Grains/Cereals,67.19999999999999,5,Federal Shipping,Singaporean Hokkien Fried Mee,Nantes,DUMON,10311,Leka Trading,1,11.20,Low Value,67.19999999999999,Du monde entier
7,0,15,69,France,Nancy Davolio,1996-09-20 00:00:00.000,Dairy Products,201.6,4,Federal Shipping,Gudbrandsdalsost,Nantes,DUMON,10311,Norske Meierier,1,28.80,Low Value,201.6,Du monde entier
4,0,12,28,Germany,Andrew Fuller,1996-09-23 00:00:00.000,Produce,145.6,7,United Package,Rössle Sauerkraut,Stuttgart,WANDK,10312,Plutzer Lebensmittelgroßmärkte AG,2,36.40,Medium Value,145.6,Die Wandernde Kuh
24,0,20,43,Germany,Andrew Fuller,1996-09-23 00:00:00.000,Beverages,883.1999999999999,1,United Package,Ipoh Coffee,Stuttgart,WANDK,10312,Leka Trading,2,36.80,Medium Value,883.1999999999999,Die Wandernde Kuh
20,0,24,53,Germany,Andrew Fuller,1996-09-23 00:00:00.000,Meat/Poultry,524.0,6,United Package,Perth Pasties,Stuttgart,WANDK,10312,G'day Mate,2,26.20,Medium Value,524.0,Die Wandernde Kuh
10,0,12,75,Germany,Andrew Fuller,1996-09-23 00:00:00.000,Beverages,62.0,1,United Package,Rhönbräu Klosterbier,Stuttgart,WANDK,10312,Plutzer Lebensmittelgroßmärkte AG,2,6.20,Medium Value,62.0,Die Wandernde Kuh
12,0,17,36,Germany,Andrew Fuller,1996-09-24 00:00:00.000,Seafood,182.39999999999998,8,United Package,Inlagd Sill,Cunewalde,QUICK,10313,Svensk Sjöföda AB,2,15.20,High Value,182.39999999999998,QUICK-Stop
40,0.1,14,32,USA,Nancy Davolio,1996-09-25 00:00:00.000,Dairy Products,921.6,4,United Package,Mascarpone Fabioli,Albuquerque,RATTC,10314,Formaggi Fortini s.r.l.,1,25.60,High Value,921.6,Rattlesnake Canyon Grocery
30,0.1,27,58,USA,Nancy Davolio,1996-09-25 00:00:00.000,Seafood,286.2,8,United Package,Escargots de Bourgogne,Albuquerque,RATTC,10314,Escargots Nouveaux,1,10.60,High Value,286.2,Rattlesnake Canyon Grocery
25,0.1,29,62,USA,Nancy Davolio,1996-09-25 00:00:00.000,Confections,886.5,3,United Package,Tarte au sucre,Albuquerque,RATTC,10314,Forêts d'érables,1,39.40,High Value,886.5,Rattlesnake Canyon Grocery
14,0,16,34,UK,Margaret Peacock,1996-09-26 00:00:00.000,Beverages,156.79999999999998,1,United Package,Sasquatch Ale,Cowes,ISLAT,10315,Bigfoot Breweries,4,11.20,Low Value,156.79999999999998,Island Trading
30,0,7,70,UK,Margaret Peacock,1996-09-26 00:00:00.000,Beverages,360.0,1,United Package,Outback Lager,Cowes,ISLAT,10315,Pavlova Ltd.,4,12.00,Low Value,360.0,Island Trading
10,0,19,41,USA,Nancy Davolio,1996-09-27 00:00:00.000,Seafood,77.0,8,Federal Shipping,Jack's New England Clam Chowder,Albuquerque,RATTC,10316,New England Seafood Cannery,1,7.70,High Value,77.0,Rattlesnake Canyon Grocery
70,0,29,62,USA,Nancy Davolio,1996-09-27 00:00:00.000,Confections,2758.0,3,Federal Shipping,Tarte au sucre,Albuquerque,RATTC,10316,Forêts d'érables,1,39.40,High Value,2758.0,Rattlesnake Canyon Grocery
20,0,1,1,USA,Michael Suyama,1996-09-30 00:00:00.000,Beverages,288.0,1,Speedy Express,Chai,Portland,LONEP,10317,Exotic Liquids,6,14.40,Low Value,288.0,Lonesome Pine Restaurant
20,0,19,41,UK,Laura Callahan,1996-10-01 00:00:00.000,Seafood,154.0,8,United Package,Jack's New England Clam Chowder,Cowes,ISLAT,10318,New England Seafood Cannery,8,7.70,Low Value,154.0,Island Trading
6,0,23,76,UK,Laura Callahan,1996-10-01 00:00:00.000,Beverages,86.4,1,United Package,Lakkalikööri,Cowes,ISLAT,10318,Karkki Oy,8,14.40,Low Value,86.4,Island Trading
8,0,7,17,Mexico,Robert King,1996-10-02 00:00:00.000,Meat/Poultry,249.6,6,Federal Shipping,Alice Mutton,México D.F.,TORTU,10319,Pavlova Ltd.,7,31.20,Medium Value,249.6,Tortuga Restaurante
14,0,12,28,Mexico,Robert King,1996-10-02 00:00:00.000,Produce,509.59999999999997,7,Federal Shipping,Rössle Sauerkraut,México D.F.,TORTU,10319,Plutzer Lebensmittelgroßmärkte AG,7,36.40,Medium Value,509.59999999999997,Tortuga Restaurante
30,0,23,76,Mexico,Robert King,1996-10-02 00:00:00.000,Beverages,432.0,1,Federal Shipping,Lakkalikööri,México D.F.,TORTU,10319,Karkki Oy,7,14.40,Medium Value,432.0,Tortuga Restaurante
30,0,15,71,Finland,Steven Buchanan,1996-10-03 00:00:00.000,Dairy Products,516.0,4,Federal Shipping,Flotemysost,Oulu,WARTH,10320,Norske Meierier,5,17.20,Medium Value,516.0,Wartian Herkku
10,0,16,35,UK,Janet Leverling,1996-10-03 00:00:00.000,Beverages,144.0,1,United Package,Steeleye Stout,Cowes,ISLAT,10321,Bigfoot Breweries,3,14.40,Low Value,144.0,Island Trading
20,0,24,52,Mexico,Robert King,1996-10-04 00:00:00.000,Grains/Cereals,112.0,5,Federal Shipping,Filo Mix,México D.F.,PERIC,10322,G'day Mate,7,5.60,Low Value,112.0,Pericles Comidas clásicas
5,0,6,15,Germany,Margaret Peacock,1996-10-07 00:00:00.000,Condiments,62.0,2,Speedy Express,Genen Shouyu,Brandenburg,KOENE,10323,Mayumi's,4,12.40,High Value,62.0,Königlich Essen
4,0,11,25,Germany,Margaret Peacock,1996-10-07 00:00:00.000,Confections,44.8,3,Speedy Express,NuNuCa Nuß-Nougat-Creme,Brandenburg,KOENE,10323,Heli Süßwaren GmbH & Co. KG,4,11.20,High Value,44.8,Königlich Essen
4,0,18,39,Germany,Margaret Peacock,1996-10-07 00:00:00.000,Beverages,57.6,1,Speedy Express,Chartreuse verte,Brandenburg,KOENE,10323,Aux joyeux ecclésiastiques,4,14.40,High Value,57.6,Königlich Essen
21,0.15,7,16,USA,Anne Dodsworth,1996-10-08 00:00:00.000,Confections,248.115,3,Speedy Express,Pavlova,Boise,SAVEA,10324,Pavlova Ltd.,9,13.90,High Value,248.115,Save-a-lot Markets
70,0.15,16,35,USA,Anne Dodsworth,1996-10-08 00:00:00.000,Beverages,856.8,1,Speedy Express,Steeleye Stout,Boise,SAVEA,10324,Bigfoot Breweries,9,14.40,High Value,856.8,Save-a-lot Markets
30,0,21,46,USA,Anne Dodsworth,1996-10-08 00:00:00.000,Seafood,288.0,8,Speedy Express,Spegesild,Boise,SAVEA,10324,Lyngbysild,9,9.60,High Value,288.0,Save-a-lot Markets
40,0.15,28,59,USA,Anne Dodsworth,1996-10-08 00:00:00.000,Dairy Products,1496.0,4,Speedy Express,Raclette Courdavault,Boise,SAVEA,10324,Gai pâturage,9,44.00,High Value,1496.0,Save-a-lot Markets
80,0.15,7,63,USA,Anne Dodsworth,1996-10-08 00:00:00.000,Condiments,2386.7999999999997,2,Speedy Express,Vegie-spread,Boise,SAVEA,10324,Pavlova Ltd.,9,35.10,High Value,2386.7999999999997,Save-a-lot Markets
6,0,3,6,Germany,Nancy Davolio,1996-10-09 00:00:00.000,Condiments,120.0,2,Federal Shipping,Grandma's Boysenberry Spread,Brandenburg,KOENE,10325,Grandma Kelly's Homestead,1,20.00,High Value,120.0,Königlich Essen
12,0,6,13,Germany,Nancy Davolio,1996-10-09 00:00:00.000,Seafood,57.599999999999994,8,Federal Shipping,Konbu,Brandenburg,KOENE,10325,Mayumi's,1,4.80,High Value,57.599999999999994,Königlich Essen
9,0,6,14,Germany,Nancy Davolio,1996-10-09 00:00:00.000,Produce,167.4,7,Federal Shipping,Tofu,Brandenburg,KOENE,10325,Mayumi's,1,18.60,High Value,167.4,Königlich Essen
4,0,14,31,Germany,Nancy Davolio,1996-10-09 00:00:00.000,Dairy Products,40.0,4,Federal Shipping,Gorgonzola Telino,Brandenburg,KOENE,10325,Formaggi Fortini s.r.l.,1,10.00,High Value,40.0,Königlich Essen
40,0,14,72,Germany,Nancy Davolio,1996-10-09 00:00:00.000,Dairy Products,1112.0,4,Federal Shipping,Mozzarella di Giovanni,Brandenburg,KOENE,10325,Formaggi Fortini s.r.l.,1,27.80,High Value,1112.0,Königlich Essen
24,0,2,4,Spain,Margaret Peacock,1996-10-10 00:00:00.000,Condiments,422.40000000000003,2,United Package,Chef Anton's Cajun Seasoning,Madrid,BOLID,10326,New Orleans Cajun Delights,4,17.60,Low Value,422.40000000000003,Bólido Comidas preparadas
16,0,26,57,Spain,Margaret Peacock,1996-10-10 00:00:00.000,Grains/Cereals,249.6,5,United Package,Ravioli Angelo,Madrid,BOLID,10326,Pasta Buttini s.r.l.,4,15.60,Low Value,249.6,Bólido Comidas preparadas
50,0,12,75,Spain,Margaret Peacock,1996-10-10 00:00:00.000,Beverages,310.0,1,United Package,Rhönbräu Klosterbier,Madrid,BOLID,10326,Plutzer Lebensmittelgroßmärkte AG,4,6.20,Low Value,310.0,Bólido Comidas preparadas
25,0.2,1,2,Sweden,Andrew Fuller,1996-10-11 00:00:00.000,Beverages,304.0,1,Speedy Express,Chang,Bräcke,FOLKO,10327,Exotic Liquids,2,15.20,High Value,304.0,Folk och fä HB
50,0.2,5,11,Sweden,Andrew Fuller,1996-10-11 00:00:00.000,Dairy Products,672.0,4,Speedy Express,Queso Cabrales,Bräcke,FOLKO,10327,Cooperativa de Quesos 'Las Cabras',2,16.80,High Value,672.0,Folk och fä HB
35,0.2,13,30,Sweden,Andrew Fuller,1996-10-11 00:00:00.000,Seafood,579.6,8,Speedy Express,Nord-Ost Matjeshering,Bräcke,FOLKO,10327,Nord-Ost-Fisch Handelsgesellschaft mbH,2,20.70,High Value,579.6,Folk och fä HB
30,0.2,27,58,Sweden,Andrew Fuller,1996-10-11 00:00:00.000,Seafood,254.4,8,Speedy Express,Escargots de Bourgogne,Bräcke,FOLKO,10327,Escargots Nouveaux,2,10.60,High Value,254.4,Folk och fä HB
9,0,28,59,Portugal,Margaret Peacock,1996-10-14 00:00:00.000,Dairy Products,396.0,4,Federal Shipping,Raclette Courdavault,Lisboa,FURIB,10328,Gai pâturage,4,44.00,Low Value,396.0,Furia Bacalhau e Frutos do Mar
40,0,2,65,Portugal,Margaret Peacock,1996-10-14 00:00:00.000,Condiments,672.0,2,Federal Shipping,Louisiana Fiery Hot Pepper Sauce,Lisboa,FURIB,10328,New Orleans Cajun Delights,4,16.80,Low Value,672.0,Furia Bacalhau e Frutos do Mar
10,0,8,68,Portugal,Margaret Peacock,1996-10-14 00:00:00.000,Confections,100.0,3,Federal Shipping,Scottish Longbreads,Lisboa,FURIB,10328,Specialty Biscuits Ltd.,4,10.00,Low Value,100.0,Furia Bacalhau e Frutos do Mar
10,0.05,8,19,USA,Margaret Peacock,1996-10-15 00:00:00.000,Confections,69.35,3,United Package,Teatime Chocolate Biscuits,Lander,SPLIR,10329,Specialty Biscuits Ltd.,4,7.30,Medium Value,69.35,Split Rail Beer & Ale
8,0.05,13,30,USA,Margaret Peacock,1996-10-15 00:00:00.000,Seafood,157.32,8,United Package,Nord-Ost Matjeshering,Lander,SPLIR,10329,Nord-Ost-Fisch Handelsgesellschaft mbH,4,20.70,Medium Value,157.32,Split Rail Beer & Ale
20,0.05,18,38,USA,Margaret Peacock,1996-10-15 00:00:00.000,Beverages,4005.2,1,United Package,Côte de Blaye,Lander,SPLIR,10329,Aux joyeux ecclésiastiques,4,210.80,Medium Value,4005.2,Split Rail Beer & Ale
12,0.05,26,56,USA,Margaret Peacock,1996-10-15 00:00:00.000,Grains/Cereals,346.55999999999995,5,United Package,Gnocchi di nonna Alice,Lander,SPLIR,10329,Pasta Buttini s.r.l.,4,30.40,Medium Value,346.55999999999995,Split Rail Beer & Ale
50,0.15,11,26,Venezuela,Janet Leverling,1996-10-16 00:00:00.000,Confections,1058.25,3,Speedy Express,Gumbär Gummibärchen,Barquisimeto,LILAS,10330,Heli Süßwaren GmbH & Co. KG,3,24.90,Medium Value,1058.25,LILA-Supermercado
25,0.15,14,72,Venezuela,Janet Leverling,1996-10-16 00:00:00.000,Dairy Products,590.75,4,Speedy Express,Mozzarella di Giovanni,Barquisimeto,LILAS,10330,Formaggi Fortini s.r.l.,3,27.80,Medium Value,590.75,LILA-Supermercado
15,0,25,54,France,Anne Dodsworth,1996-10-16 00:00:00.000,Meat/Poultry,88.5,6,Speedy Express,Tourtière,Marseille,BONAP,10331,Ma Maison,9,5.90,High Value,88.5,Bon app'
