LoanAccountTransactionId;SourceId;TransactionDateId;ValueDateId;EntryDateID;LoanAccountId;TransactionTypeId;TransactionStatus;RectifyStatus;TransactionCurrencyId;TransactionAmount;TransactionAmountSEK;CounterpartClearingNumber;CounterPartBic;CounterPartIban;TransactionReference;ExchangeRateId;TransactionText;AccountServicerReference;CounterPartId;CounterPartAccountNumber;CounterPartBankName;TransactionDateTime;IsDirectDebit;GLAccount;EventName;InvoiceId
1071542;8;20230324;20230222;20230222;145;1769;NULL;NULL;49;-6,06;-68,38195;NULL;NULL;NULL;00446003437-44037245;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071543;8;20230324;20230222;20230222;145;1769;NULL;NULL;49;-6,04;-68,15627;NULL;NULL;NULL;00446003437-44023673;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071544;8;20230324;20230222;20230222;145;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003437-44037247;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071545;8;20230324;20230222;20230222;145;1870;NULL;NULL;49;-61,18;-690,3643;NULL;NULL;NULL;00446003437-44037249;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071546;8;20230324;20230222;20230222;145;1870;NULL;NULL;49;-61,06;-689,0102;NULL;NULL;NULL;00446003437-44023675;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071547;8;20230324;20230222;20230222;152;1870;NULL;NULL;49;-226,8;-2559,24522;NULL;NULL;NULL;00446003437-44023687;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071548;8;20230324;20230222;20230222;155;1870;NULL;NULL;49;-160,11;-1806,70526;NULL;NULL;NULL;00446003437-44037300;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071549;8;20230324;20230222;20230222;188;1870;NULL;NULL;49;-656;-7402,4024;NULL;NULL;NULL;00446003437-44037458;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071550;8;20230324;20230222;20230222;217;1870;NULL;NULL;49;-257,64;-2907,24841;NULL;NULL;NULL;00446003437-44037789;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071551;8;20230324;20230222;20230222;248;1870;NULL;NULL;49;-363,47;-4101,45;NULL;NULL;NULL;00446003437-44037934;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071552;8;20230324;20230222;20230222;263;1870;NULL;NULL;49;-398,51;-4496,84662;NULL;NULL;NULL;00446003437-44038011;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071553;8;20230324;20230222;20230222;279;1870;NULL;NULL;49;-190,53;-2149,9691;NULL;NULL;NULL;00446003437-44038195;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071554;8;20230324;20230222;20230222;287;1870;NULL;NULL;49;-59,82;-675,01785;NULL;NULL;NULL;00446003437-44038309;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071555;8;20230324;20230222;20230222;314;1870;NULL;NULL;49;-456,49;-5151,10163;NULL;NULL;NULL;00446003437-44038550;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071556;8;20230324;20230222;20230222;341;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003437-44023775;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071557;8;20230324;20230222;20230222;341;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003437-44023777;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071558;8;20230324;20230222;20230222;341;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003437-44038759;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071559;8;20230324;20230222;20230222;341;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003437-44038761;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071560;8;20230324;20230222;20230222;341;1870;NULL;NULL;49;-188,93;-2131,91446;NULL;NULL;NULL;00446003437-44038763;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071561;8;20230324;20230222;20230222;341;1870;NULL;NULL;49;-187,08;-2111,03878;NULL;NULL;NULL;00446003437-44023779;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071562;8;20230324;20230222;20230222;351;1870;NULL;NULL;49;-104,5;-1179,19368;NULL;NULL;NULL;00446003437-44078821;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071563;8;20230324;20230222;20230222;353;1821;NULL;NULL;49;-946,16;-10676,61136;NULL;NULL;NULL;00446003437-44078910;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071564;8;20230324;20230222;20230222;353;1870;NULL;NULL;49;-28,22;-318,43871;NULL;NULL;NULL;00446003437-44078906;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071565;8;20230324;20230222;20230222;361;1821;NULL;NULL;49;-10051,71;-113425,0034;NULL;NULL;NULL;00446003437-44052845;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071566;8;20230324;20230222;20230222;361;1870;NULL;NULL;49;-121,18;-1367,4133;NULL;NULL;NULL;00446003437-44052841;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071567;8;20230324;20230222;20230222;363;1870;NULL;NULL;49;-361,86;-4083,28252;NULL;NULL;NULL;00446003437-44078980;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071568;8;20230324;20230222;20230222;368;1870;NULL;NULL;49;-46,33;-522,79467;NULL;NULL;NULL;00446003437-44051462;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071569;8;20230324;20230222;20230222;377;1870;NULL;NULL;49;-649,17;-7325,33166;NULL;NULL;NULL;00446003437-44075969;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071570;8;20230324;20230222;20230222;380;1870;NULL;NULL;49;-83,72;-944,70904;NULL;NULL;NULL;00446003437-44079004;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071571;8;20230324;20230222;20230222;382;1870;NULL;NULL;49;-49,92;-563,30477;NULL;NULL;NULL;00446003437-44076388;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071572;8;20230324;20230222;20230222;386;1821;NULL;NULL;49;-123,42;-1392,68979;NULL;NULL;NULL;00446003437-44079075;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071573;8;20230324;20230222;20230222;386;1870;NULL;NULL;49;-617,12;-6963,67465;NULL;NULL;NULL;00446003437-44079071;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071574;8;20230324;20230222;20230222;413;1870;NULL;NULL;49;-51,64;-582,71351;NULL;NULL;NULL;00446003437-44052603;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071575;8;20230324;20230222;20230222;426;1821;NULL;NULL;49;-8073,87;-91106,76016;NULL;NULL;NULL;00446003437-44079730;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071576;8;20230324;20230222;20230222;426;1870;NULL;NULL;49;-142,44;-1607,31433;NULL;NULL;NULL;00446003437-44079726;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071577;8;20230324;20230222;20230222;432;1870;NULL;NULL;49;-75,09;-847,32682;NULL;NULL;NULL;00446003437-44079529;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071578;8;20230324;20230222;20230222;437;1821;NULL;NULL;49;-37645,3;-424795,212;NULL;NULL;NULL;00446003437-44079765;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071579;8;20230324;20230222;20230222;437;1870;NULL;NULL;49;-386,29;-4358,9543;NULL;NULL;NULL;00446003437-44079761;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071580;8;20230324;20230222;20230222;438;1821;NULL;NULL;49;-45799,64;-516810,0077;NULL;NULL;NULL;00446003437-44079572;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071581;8;20230324;20230222;20230222;438;1870;NULL;NULL;49;-554,84;-6260,89779;NULL;NULL;NULL;00446003437-44079568;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071582;8;20230324;20230222;20230222;440;1870;NULL;NULL;49;-62,87;-709,43451;NULL;NULL;NULL;00446003437-44079606;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071583;8;20230324;20230222;20230222;442;1870;NULL;NULL;49;-165,93;-1872,37901;NULL;NULL;NULL;00446003437-44050522;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071584;8;20230324;20230222;20230222;444;1870;NULL;NULL;49;-54,02;-609,56978;NULL;NULL;NULL;00446003437-44079617;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071585;8;20230324;20230222;20230222;450;1870;NULL;NULL;49;-147,17;-1660,68836;NULL;NULL;NULL;00446003437-44079629;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071586;8;20230324;20230222;20230222;456;1870;NULL;NULL;49;-192,97;-2177,50243;NULL;NULL;NULL;00446003437-44079657;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071587;8;20230324;20230222;20230222;459;1870;NULL;NULL;49;-176,02;-1986,23608;NULL;NULL;NULL;00446003437-44079637;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071588;8;20230324;20230222;20230222;461;1821;NULL;NULL;49;-37288,59;-420770,0429;NULL;NULL;NULL;00446003437-44043998;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071589;8;20230324;20230222;20230222;461;1870;NULL;NULL;49;-435,73;-4916,84268;NULL;NULL;NULL;00446003437-44043994;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1071590;8;20230324;20230222;20230222;482;1870;NULL;NULL;49;-76,84;-867,07409;NULL;NULL;NULL;00446003437-44079854;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
990322;8;20230404;20230228;20230228;457;1870;NULL;NULL;49;-693,97;-7830,86158;NULL;NULL;NULL;00446003440-44207247;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
990323;8;20230404;20230228;20230228;465;1870;NULL;NULL;49;-471,73;-5323,07208;NULL;NULL;NULL;00446003440-44207152;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
990324;8;20230404;20230228;20230228;466;1870;NULL;NULL;49;-39,26;-443,01573;NULL;NULL;NULL;00446003440-44191040;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
990325;8;20230404;20230228;20230228;472;1870;NULL;NULL;49;-139,47;-1573,8004;NULL;NULL;NULL;00446003440-44207890;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
990326;8;20230404;20230228;20230228;478;1821;NULL;NULL;49;-14707,79;-165964,9085;NULL;NULL;NULL;00446003440-44207542;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
990327;8;20230404;20230228;20230228;478;1870;NULL;NULL;49;-281,63;-3177,95516;NULL;NULL;NULL;00446003440-44207538;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
990328;8;20230404;20230228;20230228;486;1870;NULL;NULL;49;-492,81;-5560,94196;NULL;NULL;NULL;00446003440-44207498;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
990329;8;20230404;20230228;20230228;490;1870;NULL;NULL;49;-192,4;-2171,07046;NULL;NULL;NULL;00446003440-44207592;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
990330;8;20230404;20230228;20230228;492;1870;NULL;NULL;49;-250,45;-2826,11537;NULL;NULL;NULL;00446003440-44207745;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
990331;8;20230404;20230228;20230228;494;1870;NULL;NULL;49;-68,29;-770,5946;NULL;NULL;NULL;00446003440-44209429;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1120348;8;20230110;20230110;20230110;141;1870;NULL;NULL;49;-100;-1115,29;NULL;NULL;NULL;00446003361-41679637;2883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1120349;8;20230110;20230110;20230110;184;1870;NULL;NULL;49;-105,08;-1171,94673;NULL;NULL;NULL;00446003361-41679658;2883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1120350;8;20230110;20230110;20230110;184;1870;NULL;NULL;49;-0,92;-10,26067;NULL;NULL;NULL;00446003361-41679662;2883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1120351;8;20230110;20230110;20230110;325;1870;NULL;NULL;49;-94,73;-1056,51422;NULL;NULL;NULL;00446003361-41679735;2883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130585;8;20230502;20230428;20230428;6;1870;NULL;NULL;49;-467,51;-5275,45297;NULL;NULL;NULL;00446003459-46874852;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130586;8;20230502;20230428;20230428;22;1870;NULL;NULL;49;-596,51;-6731,10832;NULL;NULL;NULL;00446003459-46877145;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130587;8;20230502;20230428;20230428;24;1769;NULL;NULL;49;-37,92;-427,89497;NULL;NULL;NULL;00446003459-46853135;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130588;8;20230502;20230428;20230428;24;1769;NULL;NULL;49;-37,82;-426,76655;NULL;NULL;NULL;00446003459-46877193;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130589;8;20230502;20230428;20230428;24;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003459-46877195;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130590;8;20230502;20230428;20230428;24;1870;NULL;NULL;49;-399,15;-4504,06847;NULL;NULL;NULL;00446003459-46853137;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130591;8;20230502;20230428;20230428;24;1870;NULL;NULL;49;-398,07;-4491,88159;NULL;NULL;NULL;00446003459-46877197;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130592;8;20230502;20230428;20230428;27;1821;NULL;NULL;49;-28605,18;-322785,1419;NULL;NULL;NULL;00446003459-46877303;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130593;8;20230502;20230428;20230428;27;1870;NULL;NULL;49;-458,9;-5178,29644;NULL;NULL;NULL;00446003459-46877299;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130594;8;20230502;20230428;20230428;37;1870;NULL;NULL;49;-389,14;-4391,11413;NULL;NULL;NULL;00446003459-46878371;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130595;8;20230502;20230428;20230428;39;1870;NULL;NULL;49;-102,9;-1161,13904;NULL;NULL;NULL;00446003459-46878387;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130596;8;20230502;20230428;20230428;49;1870;NULL;NULL;49;-265,78;-2999,10139;NULL;NULL;NULL;00446003459-46878963;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130597;8;20230502;20230428;20230428;50;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003459-46853569;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130598;8;20230502;20230428;20230428;50;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003459-46879292;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130599;8;20230502;20230428;20230428;50;1870;NULL;NULL;49;-458,36;-5172,20299;NULL;NULL;NULL;00446003459-46853571;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130600;8;20230502;20230428;20230428;50;1870;NULL;NULL;49;-455,09;-5135,30382;NULL;NULL;NULL;00446003459-46879294;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130601;8;20230502;20230428;20230428;55;1870;NULL;NULL;49;-386,13;-4357,14884;NULL;NULL;NULL;00446003459-46879416;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130602;8;20230502;20230428;20230428;56;1769;NULL;NULL;49;-32,54;-367,18624;NULL;NULL;NULL;00446003459-46879494;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130603;8;20230502;20230428;20230428;56;1821;NULL;NULL;49;-15749,84;-177723,557;NULL;NULL;NULL;00446003459-46879500;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130604;8;20230502;20230428;20230428;56;1870;NULL;NULL;49;-342,48;-3864,59569;NULL;NULL;NULL;00446003459-46879496;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130605;8;20230502;20230428;20230428;64;1769;NULL;NULL;49;-43,55;-491,42473;NULL;NULL;NULL;00446003459-46852965;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130606;8;20230502;20230428;20230428;64;1769;NULL;NULL;49;-42,56;-480,25342;NULL;NULL;NULL;00446003459-46876548;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130607;8;20230502;20230428;20230428;64;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003459-46852967;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130608;8;20230502;20230428;20230428;64;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003459-46876550;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130609;8;20230502;20230428;20230428;64;1870;NULL;NULL;49;-439,87;-4963,55906;NULL;NULL;NULL;00446003459-46852969;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130610;8;20230502;20230428;20230428;64;1870;NULL;NULL;49;-429,92;-4851,28177;NULL;NULL;NULL;00446003459-46876552;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130611;8;20230502;20230428;20230428;65;1769;NULL;NULL;49;-25,83;-291,46959;NULL;NULL;NULL;00446003459-46876556;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130612;8;20230502;20230428;20230428;65;1870;NULL;NULL;49;-260,86;-2943,58337;NULL;NULL;NULL;00446003459-46876558;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130613;8;20230502;20230428;20230428;74;1821;NULL;NULL;49;-91,08;-1027,76038;NULL;NULL;NULL;00446003459-46876606;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130614;8;20230502;20230428;20230428;74;1870;NULL;NULL;49;-455,38;-5138,57623;NULL;NULL;NULL;00446003459-46876602;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130615;8;20230502;20230428;20230428;93;1870;NULL;NULL;49;-463,88;-5234,4915;NULL;NULL;NULL;00446003459-46876773;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130616;8;20230502;20230428;20230428;95;1869;NULL;NULL;49;-8;-90,2732;NULL;NULL;NULL;00446003459-46876794;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130617;8;20230502;20230428;20230428;95;1870;NULL;NULL;49;-255,07;-2878,24814;NULL;NULL;NULL;00446003459-46876796;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130618;8;20230502;20230428;20230428;98;1821;NULL;NULL;49;-38490,01;-434327,0463;NULL;NULL;NULL;00446003459-46876825;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130619;8;20230502;20230428;20230428;98;1870;NULL;NULL;49;-539,99;-6093,32816;NULL;NULL;NULL;00446003459-46876821;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130620;8;20230502;20230428;20230428;112;1769;NULL;NULL;49;-63,3;-714,2867;NULL;NULL;NULL;00446003459-46876904;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130621;8;20230502;20230428;20230428;112;1870;NULL;NULL;49;-631,38;-7124,58663;NULL;NULL;NULL;00446003459-46876906;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130622;8;20230502;20230428;20230428;121;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003459-46876995;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130623;8;20230502;20230428;20230428;121;1870;NULL;NULL;49;-247,73;-2795,42248;NULL;NULL;NULL;00446003459-46876997;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130624;8;20230502;20230428;20230428;139;1769;NULL;NULL;49;-20,01;-225,79584;NULL;NULL;NULL;00446003459-46877355;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130625;8;20230502;20230428;20230428;139;1870;NULL;NULL;49;-202,08;-2280,30103;NULL;NULL;NULL;00446003459-46877357;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130626;8;20230502;20230428;20230428;141;1870;NULL;NULL;49;-412,77;-4657,7586;NULL;NULL;NULL;00446003459-46877386;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130627;8;20230502;20230428;20230428;145;1769;NULL;NULL;49;-5,76;-64,9967;NULL;NULL;NULL;00446003459-46877414;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130628;8;20230502;20230428;20230428;145;1870;NULL;NULL;49;-58,14;-656,06048;NULL;NULL;NULL;00446003459-46877416;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130629;8;20230502;20230428;20230428;152;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003459-46877484;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130630;8;20230502;20230428;20230428;152;1870;NULL;NULL;49;-223,66;-2523,81299;NULL;NULL;NULL;00446003459-46877486;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130631;8;20230502;20230428;20230428;152;1870;NULL;NULL;49;-92,67;-1045,70218;NULL;NULL;NULL;00446003459-46853183;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130632;8;20230502;20230428;20230428;183;1769;NULL;NULL;49;-35,42;-399,68459;NULL;NULL;NULL;00446003459-46877660;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130633;8;20230502;20230428;20230428;183;1870;NULL;NULL;49;-357,75;-4036,90466;NULL;NULL;NULL;00446003459-46877662;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130634;8;20230502;20230428;20230428;206;1870;NULL;NULL;49;-263,63;-2974,84046;NULL;NULL;NULL;00446003459-46853303;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130635;8;20230502;20230428;20230428;217;1870;NULL;NULL;49;-205,74;-2321,60102;NULL;NULL;NULL;00446003459-46878350;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130636;8;20230502;20230428;20230428;219;1870;NULL;NULL;49;-246,87;-2785,71811;NULL;NULL;NULL;00446003459-46847697;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130637;8;20230502;20230428;20230428;220;1870;NULL;NULL;49;-273,19;-3082,71694;NULL;NULL;NULL;00446003459-46878423;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130638;8;20230502;20230428;20230428;229;1869;NULL;NULL;49;-8;-90,2732;NULL;NULL;NULL;00446003459-46878517;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130639;8;20230502;20230428;20230428;229;1870;NULL;NULL;49;-71,91;-811,44323;NULL;NULL;NULL;00446003459-46878519;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130640;8;20230502;20230428;20230428;237;1769;NULL;NULL;49;-49,39;-557,32417;NULL;NULL;NULL;00446003459-46878623;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130641;8;20230502;20230428;20230428;237;1870;NULL;NULL;49;-498,85;-5629,09823;NULL;NULL;NULL;00446003459-46878625;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130642;8;20230502;20230428;20230428;248;1821;NULL;NULL;49;-23423,68;-264316,3187;NULL;NULL;NULL;00446003459-46878693;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130643;8;20230502;20230428;20230428;248;1870;NULL;NULL;49;-362,53;-4090,8429;NULL;NULL;NULL;00446003459-46878689;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130644;8;20230502;20230428;20230428;308;1821;NULL;NULL;49;-14167,76;-159871,129;NULL;NULL;NULL;00446003459-46879605;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130645;8;20230502;20230428;20230428;308;1870;NULL;NULL;49;-297,4;-3355,90621;NULL;NULL;NULL;00446003459-46879601;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130646;8;20230502;20230428;20230428;314;1769;NULL;NULL;49;-5;-56,42075;NULL;NULL;NULL;00446003459-46879674;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130647;8;20230502;20230428;20230428;314;1870;NULL;NULL;49;-456,49;-5151,10163;NULL;NULL;NULL;00446003459-46853647;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1130648;8;20230502;20230428;20230428;314;1870;NULL;NULL;49;-455,42;-5139,02759;NULL;NULL;NULL;00446003459-46879676;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
