productName,_score,supplierID,quantity,shipCity,categoryName,customerName,supplierName,shipCountry,productID,sales_amount,employeeName,shipperName,unitPrice,orderDate,customer_segment,orderID,categoryID,customerID,discount,employeeID
Gula Malacca,334.8,20,24,Rio de Janeiro,Condiments,Que Delícia,Leka Trading,Brazil,44,334.8,Michael Suyama,United Package,15.50,1996-08-27 00:00:00.000,Low Value,10291,2,QUEDE,0.1,6
Manjimup Dried Apples,76.32,24,2,Rio de Janeiro,Produce,Que Delícia,G'day Mate,Brazil,51,76.32,Michael Suyama,United Package,42.40,1996-08-27 00:00:00.000,Low Value,10291,7,QUEDE,0.1,6
Sir Rodney's Marmalade,1296.0,8,20,Sao Paulo,Confections,Tradição Hipermercados,Specialty Biscuits Ltd.,Brazil,20,1296.0,Nancy Davolio,United Package,64.80,1996-08-28 00:00:00.000,Low Value,10292,3,TRADH,0,1
Carnarvon Tigers,600.0,7,12,México D.F.,Seafood,Tortuga Restaurante,Pavlova Ltd.,Mexico,18,600.0,Nancy Davolio,Federal Shipping,50.00,1996-08-29 00:00:00.000,Medium Value,10293,8,TORTU,0,1
Guaraná Fantástica,36.0,10,10,México D.F.,Beverages,Tortuga Restaurante,Refrescos Americanas LTDA,Mexico,24,36.0,Nancy Davolio,Federal Shipping,3.60,1996-08-29 00:00:00.000,Medium Value,10293,1,TORTU,0,1
Vegie-spread,175.5,7,5,México D.F.,Condiments,Tortuga Restaurante,Pavlova Ltd.,Mexico,63,175.5,Nancy Davolio,Federal Shipping,35.10,1996-08-29 00:00:00.000,Medium Value,10293,2,TORTU,0,1
Rhönbräu Klosterbier,37.2,12,6,México D.F.,Beverages,Tortuga Restaurante,Plutzer Lebensmittelgroßmärkte AG,Mexico,75,37.2,Nancy Davolio,Federal Shipping,6.20,1996-08-29 00:00:00.000,Medium Value,10293,1,TORTU,0,1
Chai,259.2,1,18,Albuquerque,Beverages,Rattlesnake Canyon Grocery,Exotic Liquids,USA,1,259.2,Margaret Peacock,United Package,14.40,1996-08-30 00:00:00.000,High Value,10294,1,RATTC,0,4
Alice Mutton,468.0,7,15,Albuquerque,Meat/Poultry,Rattlesnake Canyon Grocery,Pavlova Ltd.,USA,17,468.0,Margaret Peacock,United Package,31.20,1996-08-30 00:00:00.000,High Value,10294,6,RATTC,0,4
Ipoh Coffee,552.0,20,15,Albuquerque,Beverages,Rattlesnake Canyon Grocery,Leka Trading,USA,43,552.0,Margaret Peacock,United Package,36.80,1996-08-30 00:00:00.000,High Value,10294,1,RATTC,0,4
Camembert Pierrot,571.1999999999999,28,21,Albuquerque,Dairy Products,Rattlesnake Canyon Grocery,Gai pâturage,USA,60,571.1999999999999,Margaret Peacock,United Package,27.20,1996-08-30 00:00:00.000,High Value,10294,4,RATTC,0,4
Rhönbräu Klosterbier,37.2,12,6,Albuquerque,Beverages,Rattlesnake Canyon Grocery,Plutzer Lebensmittelgroßmärkte AG,USA,75,37.2,Margaret Peacock,United Package,6.20,1996-08-30 00:00:00.000,High Value,10294,1,RATTC,0,4
Gnocchi di nonna Alice,121.6,26,4,Reims,Grains/Cereals,Vins et alcools Chevalier,Pasta Buttini s.r.l.,France,56,121.6,Andrew Fuller,United Package,30.40,1996-09-02 00:00:00.000,Low Value,10295,5,VINET,0,2
Queso Cabrales,201.60000000000002,5,12,Barquisimeto,Dairy Products,LILA-Supermercado,Cooperativa de Quesos 'Las Cabras',Venezuela,11,201.60000000000002,Michael Suyama,Speedy Express,16.80,1996-09-03 00:00:00.000,Medium Value,10296,4,LILAS,0,6
Pavlova,417.0,7,30,Barquisimeto,Confections,LILA-Supermercado,Pavlova Ltd.,Venezuela,16,417.0,Michael Suyama,Speedy Express,13.90,1996-09-03 00:00:00.000,Medium Value,10296,3,LILAS,0,6
Gudbrandsdalsost,432.0,15,15,Barquisimeto,Dairy Products,LILA-Supermercado,Norske Meierier,Venezuela,69,432.0,Michael Suyama,Speedy Express,28.80,1996-09-03 00:00:00.000,Medium Value,10296,4,LILAS,0,6
Chartreuse verte,864.0,18,60,Strasbourg,Beverages,Blondesddsl père et fils,Aux joyeux ecclésiastiques,France,39,864.0,Steven Buchanan,United Package,14.40,1996-09-04 00:00:00.000,High Value,10297,1,BLONP,0,5
Mozzarella di Giovanni,556.0,14,20,Strasbourg,Dairy Products,Blondesddsl père et fils,Formaggi Fortini s.r.l.,France,72,556.0,Steven Buchanan,United Package,27.80,1996-09-04 00:00:00.000,High Value,10297,4,BLONP,0,5
Chang,608.0,1,40,Cork,Beverages,Hungry Owl All-Night Grocers,Exotic Liquids,Ireland,2,608.0,Michael Suyama,United Package,15.20,1996-09-05 00:00:00.000,High Value,10298,1,HUNGO,0,6
Inlagd Sill,456.0,17,40,Cork,Seafood,Hungry Owl All-Night Grocers,Svensk Sjöföda AB,Ireland,36,456.0,Michael Suyama,United Package,15.20,1996-09-05 00:00:00.000,High Value,10298,8,HUNGO,0.25,6
Raclette Courdavault,990.0,28,30,Cork,Dairy Products,Hungry Owl All-Night Grocers,Gai pâturage,Ireland,59,990.0,Michael Suyama,United Package,44.00,1996-09-05 00:00:00.000,High Value,10298,4,HUNGO,0.25,6
Tarte au sucre,591.0,29,15,Cork,Confections,Hungry Owl All-Night Grocers,Forêts d'érables,Ireland,62,591.0,Michael Suyama,United Package,39.40,1996-09-05 00:00:00.000,High Value,10298,3,HUNGO,0,6
Teatime Chocolate Biscuits,109.5,8,15,Rio de Janeiro,Confections,Ricardo Adocicados,Specialty Biscuits Ltd.,Brazil,19,109.5,Margaret Peacock,United Package,7.30,1996-09-06 00:00:00.000,Medium Value,10299,3,RICAR,0,4
Outback Lager,240.0,7,20,Rio de Janeiro,Beverages,Ricardo Adocicados,Pavlova Ltd.,Brazil,70,240.0,Margaret Peacock,United Package,12.00,1996-09-06 00:00:00.000,Medium Value,10299,1,RICAR,0,4
Louisiana Hot Spiced Okra,408.0,2,30,Bergamo,Condiments,Magazzini Alimentari Riuniti,New Orleans Cajun Delights,Italy,66,408.0,Andrew Fuller,United Package,13.60,1996-09-09 00:00:00.000,Medium Value,10300,2,MAGAA,0,2
Scottish Longbreads,200.0,8,20,Bergamo,Confections,Magazzini Alimentari Riuniti,Specialty Biscuits Ltd.,Italy,68,200.0,Andrew Fuller,United Package,10.00,1996-09-09 00:00:00.000,Medium Value,10300,3,MAGAA,0,2
Boston Crab Meat,147.0,19,10,Stuttgart,Seafood,Die Wandernde Kuh,New England Seafood Cannery,Germany,40,147.0,Laura Callahan,United Package,14.70,1996-09-09 00:00:00.000,Medium Value,10301,8,WANDK,0,8
Gnocchi di nonna Alice,608.0,26,20,Stuttgart,Grains/Cereals,Die Wandernde Kuh,Pasta Buttini s.r.l.,Germany,56,608.0,Laura Callahan,United Package,30.40,1996-09-09 00:00:00.000,Medium Value,10301,5,WANDK,0,8
Alice Mutton,1248.0,7,40,Charleroi,Meat/Poultry,Suprêmes délices,Pavlova Ltd.,Belgium,17,1248.0,Margaret Peacock,United Package,31.20,1996-09-10 00:00:00.000,High Value,10302,6,SUPRD,0,4
Rössle Sauerkraut,1019.1999999999999,12,28,Charleroi,Produce,Suprêmes délices,Plutzer Lebensmittelgroßmärkte AG,Belgium,28,1019.1999999999999,Margaret Peacock,United Package,36.40,1996-09-10 00:00:00.000,High Value,10302,7,SUPRD,0,4
Ipoh Coffee,441.59999999999997,20,12,Charleroi,Beverages,Suprêmes délices,Leka Trading,Belgium,43,441.59999999999997,Margaret Peacock,United Package,36.80,1996-09-10 00:00:00.000,High Value,10302,1,SUPRD,0,4
Boston Crab Meat,529.2,19,40,Sevilla,Seafood,Godos Cocina Típica,New England Seafood Cannery,Spain,40,529.2,Robert King,United Package,14.70,1996-09-11 00:00:00.000,Medium Value,10303,8,GODOS,0.1,7
Louisiana Fiery Hot Pepper Sauce,453.6,2,30,Sevilla,Condiments,Godos Cocina Típica,New Orleans Cajun Delights,Spain,65,453.6,Robert King,United Package,16.80,1996-09-11 00:00:00.000,Medium Value,10303,2,GODOS,0.1,7
Scottish Longbreads,135.0,8,15,Sevilla,Confections,Godos Cocina Típica,Specialty Biscuits Ltd.,Spain,68,135.0,Robert King,United Package,10.00,1996-09-11 00:00:00.000,Medium Value,10303,3,GODOS,0.1,7
Maxilaku,480.0,23,30,México D.F.,Confections,Tortuga Restaurante,Karkki Oy,Mexico,49,480.0,Nancy Davolio,United Package,16.00,1996-09-12 00:00:00.000,Medium Value,10304,3,TORTU,0,1
Raclette Courdavault,440.0,28,10,México D.F.,Dairy Products,Tortuga Restaurante,Gai pâturage,Mexico,59,440.0,Nancy Davolio,United Package,44.00,1996-09-12 00:00:00.000,Medium Value,10304,4,TORTU,0,1
Flotemysost,34.4,15,2,México D.F.,Dairy Products,Tortuga Restaurante,Norske Meierier,Mexico,71,34.4,Nancy Davolio,United Package,17.20,1996-09-12 00:00:00.000,Medium Value,10304,4,TORTU,0,1
Carnarvon Tigers,1125.0,7,25,Anchorage,Seafood,Old World Delicatessen,Pavlova Ltd.,USA,18,1125.0,Laura Callahan,Federal Shipping,50.00,1996-09-13 00:00:00.000,Medium Value,10305,8,OLDWO,0.1,8
Thüringer Rostbratwurst,2227.5,12,25,Anchorage,Meat/Poultry,Old World Delicatessen,Plutzer Lebensmittelgroßmärkte AG,USA,29,2227.5,Laura Callahan,Federal Shipping,99.00,1996-09-13 00:00:00.000,Medium Value,10305,6,OLDWO,0.1,8
Chartreuse verte,388.8,18,30,Anchorage,Beverages,Old World Delicatessen,Aux joyeux ecclésiastiques,USA,39,388.8,Laura Callahan,Federal Shipping,14.40,1996-09-13 00:00:00.000,Medium Value,10305,1,OLDWO,0.1,8
Nord-Ost Matjeshering,207.0,13,10,Madrid,Seafood,Romero y tomillo,Nord-Ost-Fisch Handelsgesellschaft mbH,Spain,30,207.0,Nancy Davolio,Federal Shipping,20.70,1996-09-16 00:00:00.000,Low Value,10306,8,ROMEY,0,1
Perth Pasties,262.0,24,10,Madrid,Meat/Poultry,Romero y tomillo,G'day Mate,Spain,53,262.0,Nancy Davolio,Federal Shipping,26.20,1996-09-16 00:00:00.000,Low Value,10306,6,ROMEY,0,1
Tourtière,29.5,25,5,Madrid,Meat/Poultry,Romero y tomillo,Ma Maison,Spain,54,29.5,Nancy Davolio,Federal Shipping,5.90,1996-09-16 00:00:00.000,Low Value,10306,6,ROMEY,0,1
Tarte au sucre,394.0,29,10,Portland,Confections,Lonesome Pine Restaurant,Forêts d'érables,USA,62,394.0,Andrew Fuller,United Package,39.40,1996-09-17 00:00:00.000,Low Value,10307,3,LONEP,0,2
Scottish Longbreads,30.0,8,3,Portland,Confections,Lonesome Pine Restaurant,Specialty Biscuits Ltd.,USA,68,30.0,Andrew Fuller,United Package,10.00,1996-09-17 00:00:00.000,Low Value,10307,3,LONEP,0,2
Gudbrandsdalsost,28.8,15,1,México D.F.,Dairy Products,Ana Trujillo Emparedados y helados,Norske Meierier,Mexico,69,28.8,Robert King,Federal Shipping,28.80,1996-09-18 00:00:00.000,Low Value,10308,4,ANATR,0,7
Outback Lager,60.0,7,5,México D.F.,Beverages,Ana Trujillo Emparedados y helados,Pavlova Ltd.,Mexico,70,60.0,Robert King,Federal Shipping,12.00,1996-09-18 00:00:00.000,Low Value,10308,1,ANATR,0,7
Chef Anton's Cajun Seasoning,352.0,2,20,Cork,Condiments,Hungry Owl All-Night Grocers,New Orleans Cajun Delights,Ireland,4,352.0,Janet Leverling,Speedy Express,17.60,1996-09-19 00:00:00.000,High Value,10309,2,HUNGO,0,3
Grandma's Boysenberry Spread,600.0,3,30,Cork,Condiments,Hungry Owl All-Night Grocers,Grandma Kelly's Homestead,Ireland,6,600.0,Janet Leverling,Speedy Express,20.00,1996-09-19 00:00:00.000,High Value,10309,2,HUNGO,0,3
Singaporean Hokkien Fried Mee,22.4,20,2,Cork,Grains/Cereals,Hungry Owl All-Night Grocers,Leka Trading,Ireland,42,22.4,Janet Leverling,Speedy Express,11.20,1996-09-19 00:00:00.000,High Value,10309,5,HUNGO,0,3
Ipoh Coffee,736.0,20,20,Cork,Beverages,Hungry Owl All-Night Grocers,Leka Trading,Ireland,43,736.0,Janet Leverling,Speedy Express,36.80,1996-09-19 00:00:00.000,High Value,10309,1,HUNGO,0,3
Flotemysost,51.599999999999994,15,3,Cork,Dairy Products,Hungry Owl All-Night Grocers,Norske Meierier,Ireland,71,51.599999999999994,Janet Leverling,Speedy Express,17.20,1996-09-19 00:00:00.000,High Value,10309,4,HUNGO,0,3
Pavlova,139.0,7,10,Portland,Confections,The Big Cheese,Pavlova Ltd.,USA,16,139.0,Laura Callahan,United Package,13.90,1996-09-20 00:00:00.000,Low Value,10310,3,THEBI,0,8
Tarte au sucre,197.0,29,5,Portland,Confections,The Big Cheese,Forêts d'érables,USA,62,197.0,Laura Callahan,United Package,39.40,1996-09-20 00:00:00.000,Low Value,10310,3,THEBI,0,8
Singaporean Hokkien Fried Mee,67.19999999999999,20,6,Nantes,Grains/Cereals,Du monde entier,Leka Trading,France,42,67.19999999999999,Nancy Davolio,Federal Shipping,11.20,1996-09-20 00:00:00.000,Low Value,10311,5,DUMON,0,1
Gudbrandsdalsost,201.6,15,7,Nantes,Dairy Products,Du monde entier,Norske Meierier,France,69,201.6,Nancy Davolio,Federal Shipping,28.80,1996-09-20 00:00:00.000,Low Value,10311,4,DUMON,0,1
Rössle Sauerkraut,145.6,12,4,Stuttgart,Produce,Die Wandernde Kuh,Plutzer Lebensmittelgroßmärkte AG,Germany,28,145.6,Andrew Fuller,United Package,36.40,1996-09-23 00:00:00.000,Medium Value,10312,7,WANDK,0,2
Ipoh Coffee,883.1999999999999,20,24,Stuttgart,Beverages,Die Wandernde Kuh,Leka Trading,Germany,43,883.1999999999999,Andrew Fuller,United Package,36.80,1996-09-23 00:00:00.000,Medium Value,10312,1,WANDK,0,2
Perth Pasties,524.0,24,20,Stuttgart,Meat/Poultry,Die Wandernde Kuh,G'day Mate,Germany,53,524.0,Andrew Fuller,United Package,26.20,1996-09-23 00:00:00.000,Medium Value,10312,6,WANDK,0,2
Rhönbräu Klosterbier,62.0,12,10,Stuttgart,Beverages,Die Wandernde Kuh,Plutzer Lebensmittelgroßmärkte AG,Germany,75,62.0,Andrew Fuller,United Package,6.20,1996-09-23 00:00:00.000,Medium Value,10312,1,WANDK,0,2
Inlagd Sill,182.39999999999998,17,12,Cunewalde,Seafood,QUICK-Stop,Svensk Sjöföda AB,Germany,36,182.39999999999998,Andrew Fuller,United Package,15.20,1996-09-24 00:00:00.000,High Value,10313,8,QUICK,0,2
Mascarpone Fabioli,921.6,14,40,Albuquerque,Dairy Products,Rattlesnake Canyon Grocery,Formaggi Fortini s.r.l.,USA,32,921.6,Nancy Davolio,United Package,25.60,1996-09-25 00:00:00.000,High Value,10314,4,RATTC,0.1,1
Escargots de Bourgogne,286.2,27,30,Albuquerque,Seafood,Rattlesnake Canyon Grocery,Escargots Nouveaux,USA,58,286.2,Nancy Davolio,United Package,10.60,1996-09-25 00:00:00.000,High Value,10314,8,RATTC,0.1,1
Tarte au sucre,886.5,29,25,Albuquerque,Confections,Rattlesnake Canyon Grocery,Forêts d'érables,USA,62,886.5,Nancy Davolio,United Package,39.40,1996-09-25 00:00:00.000,High Value,10314,3,RATTC,0.1,1
Sasquatch Ale,156.79999999999998,16,14,Cowes,Beverages,Island Trading,Bigfoot Breweries,UK,34,156.79999999999998,Margaret Peacock,United Package,11.20,1996-09-26 00:00:00.000,Low Value,10315,1,ISLAT,0,4
Outback Lager,360.0,7,30,Cowes,Beverages,Island Trading,Pavlova Ltd.,UK,70,360.0,Margaret Peacock,United Package,12.00,1996-09-26 00:00:00.000,Low Value,10315,1,ISLAT,0,4
Jack's New England Clam Chowder,77.0,19,10,Albuquerque,Seafood,Rattlesnake Canyon Grocery,New England Seafood Cannery,USA,41,77.0,Nancy Davolio,Federal Shipping,7.70,1996-09-27 00:00:00.000,High Value,10316,8,RATTC,0,1
Tarte au sucre,2758.0,29,70,Albuquerque,Confections,Rattlesnake Canyon Grocery,Forêts d'érables,USA,62,2758.0,Nancy Davolio,Federal Shipping,39.40,1996-09-27 00:00:00.000,High Value,10316,3,RATTC,0,1
Chai,288.0,1,20,Portland,Beverages,Lonesome Pine Restaurant,Exotic Liquids,USA,1,288.0,Michael Suyama,Speedy Express,14.40,1996-09-30 00:00:00.000,Low Value,10317,1,LONEP,0,6
Jack's New England Clam Chowder,154.0,19,20,Cowes,Seafood,Island Trading,New England Seafood Cannery,UK,41,154.0,Laura Callahan,United Package,7.70,1996-10-01 00:00:00.000,Low Value,10318,8,ISLAT,0,8
Lakkalikööri,86.4,23,6,Cowes,Beverages,Island Trading,Karkki Oy,UK,76,86.4,Laura Callahan,United Package,14.40,1996-10-01 00:00:00.000,Low Value,10318,1,ISLAT,0,8
Alice Mutton,249.6,7,8,México D.F.,Meat/Poultry,Tortuga Restaurante,Pavlova Ltd.,Mexico,17,249.6,Robert King,Federal Shipping,31.20,1996-10-02 00:00:00.000,Medium Value,10319,6,TORTU,0,7
Rössle Sauerkraut,509.59999999999997,12,14,México D.F.,Produce,Tortuga Restaurante,Plutzer Lebensmittelgroßmärkte AG,Mexico,28,509.59999999999997,Robert King,Federal Shipping,36.40,1996-10-02 00:00:00.000,Medium Value,10319,7,TORTU,0,7
Lakkalikööri,432.0,23,30,México D.F.,Beverages,Tortuga Restaurante,Karkki Oy,Mexico,76,432.0,Robert King,Federal Shipping,14.40,1996-10-02 00:00:00.000,Medium Value,10319,1,TORTU,0,7
Flotemysost,516.0,15,30,Oulu,Dairy Products,Wartian Herkku,Norske Meierier,Finland,71,516.0,Steven Buchanan,Federal Shipping,17.20,1996-10-03 00:00:00.000,Medium Value,10320,4,WARTH,0,5
Steeleye Stout,144.0,16,10,Cowes,Beverages,Island Trading,Bigfoot Breweries,UK,35,144.0,Janet Leverling,United Package,14.40,1996-10-03 00:00:00.000,Low Value,10321,1,ISLAT,0,3
Filo Mix,112.0,24,20,México D.F.,Grains/Cereals,Pericles Comidas clásicas,G'day Mate,Mexico,52,112.0,Robert King,Federal Shipping,5.60,1996-10-04 00:00:00.000,Low Value,10322,5,PERIC,0,7
Genen Shouyu,62.0,6,5,Brandenburg,Condiments,Königlich Essen,Mayumi's,Germany,15,62.0,Margaret Peacock,Speedy Express,12.40,1996-10-07 00:00:00.000,High Value,10323,2,KOENE,0,4
NuNuCa Nuß-Nougat-Creme,44.8,11,4,Brandenburg,Confections,Königlich Essen,Heli Süßwaren GmbH & Co. KG,Germany,25,44.8,Margaret Peacock,Speedy Express,11.20,1996-10-07 00:00:00.000,High Value,10323,3,KOENE,0,4
Chartreuse verte,57.6,18,4,Brandenburg,Beverages,Königlich Essen,Aux joyeux ecclésiastiques,Germany,39,57.6,Margaret Peacock,Speedy Express,14.40,1996-10-07 00:00:00.000,High Value,10323,1,KOENE,0,4
Pavlova,248.115,7,21,Boise,Confections,Save-a-lot Markets,Pavlova Ltd.,USA,16,248.115,Anne Dodsworth,Speedy Express,13.90,1996-10-08 00:00:00.000,High Value,10324,3,SAVEA,0.15,9
Steeleye Stout,856.8,16,70,Boise,Beverages,Save-a-lot Markets,Bigfoot Breweries,USA,35,856.8,Anne Dodsworth,Speedy Express,14.40,1996-10-08 00:00:00.000,High Value,10324,1,SAVEA,0.15,9
Spegesild,288.0,21,30,Boise,Seafood,Save-a-lot Markets,Lyngbysild,USA,46,288.0,Anne Dodsworth,Speedy Express,9.60,1996-10-08 00:00:00.000,High Value,10324,8,SAVEA,0,9
Raclette Courdavault,1496.0,28,40,Boise,Dairy Products,Save-a-lot Markets,Gai pâturage,USA,59,1496.0,Anne Dodsworth,Speedy Express,44.00,1996-10-08 00:00:00.000,High Value,10324,4,SAVEA,0.15,9
Vegie-spread,2386.7999999999997,7,80,Boise,Condiments,Save-a-lot Markets,Pavlova Ltd.,USA,63,2386.7999999999997,Anne Dodsworth,Speedy Express,35.10,1996-10-08 00:00:00.000,High Value,10324,2,SAVEA,0.15,9
Grandma's Boysenberry Spread,120.0,3,6,Brandenburg,Condiments,Königlich Essen,Grandma Kelly's Homestead,Germany,6,120.0,Nancy Davolio,Federal Shipping,20.00,1996-10-09 00:00:00.000,High Value,10325,2,KOENE,0,1
Konbu,57.599999999999994,6,12,Brandenburg,Seafood,Königlich Essen,Mayumi's,Germany,13,57.599999999999994,Nancy Davolio,Federal Shipping,4.80,1996-10-09 00:00:00.000,High Value,10325,8,KOENE,0,1
Tofu,167.4,6,9,Brandenburg,Produce,Königlich Essen,Mayumi's,Germany,14,167.4,Nancy Davolio,Federal Shipping,18.60,1996-10-09 00:00:00.000,High Value,10325,7,KOENE,0,1
Gorgonzola Telino,40.0,14,4,Brandenburg,Dairy Products,Königlich Essen,Formaggi Fortini s.r.l.,Germany,31,40.0,Nancy Davolio,Federal Shipping,10.00,1996-10-09 00:00:00.000,High Value,10325,4,KOENE,0,1
Mozzarella di Giovanni,1112.0,14,40,Brandenburg,Dairy Products,Königlich Essen,Formaggi Fortini s.r.l.,Germany,72,1112.0,Nancy Davolio,Federal Shipping,27.80,1996-10-09 00:00:00.000,High Value,10325,4,KOENE,0,1
Chef Anton's Cajun Seasoning,422.40000000000003,2,24,Madrid,Condiments,Bólido Comidas preparadas,New Orleans Cajun Delights,Spain,4,422.40000000000003,Margaret Peacock,United Package,17.60,1996-10-10 00:00:00.000,Low Value,10326,2,BOLID,0,4
Ravioli Angelo,249.6,26,16,Madrid,Grains/Cereals,Bólido Comidas preparadas,Pasta Buttini s.r.l.,Spain,57,249.6,Margaret Peacock,United Package,15.60,1996-10-10 00:00:00.000,Low Value,10326,5,BOLID,0,4
Rhönbräu Klosterbier,310.0,12,50,Madrid,Beverages,Bólido Comidas preparadas,Plutzer Lebensmittelgroßmärkte AG,Spain,75,310.0,Margaret Peacock,United Package,6.20,1996-10-10 00:00:00.000,Low Value,10326,1,BOLID,0,4
Chang,304.0,1,25,Bräcke,Beverages,Folk och fä HB,Exotic Liquids,Sweden,2,304.0,Andrew Fuller,Speedy Express,15.20,1996-10-11 00:00:00.000,High Value,10327,1,FOLKO,0.2,2
Queso Cabrales,672.0,5,50,Bräcke,Dairy Products,Folk och fä HB,Cooperativa de Quesos 'Las Cabras',Sweden,11,672.0,Andrew Fuller,Speedy Express,16.80,1996-10-11 00:00:00.000,High Value,10327,4,FOLKO,0.2,2
Nord-Ost Matjeshering,579.6,13,35,Bräcke,Seafood,Folk och fä HB,Nord-Ost-Fisch Handelsgesellschaft mbH,Sweden,30,579.6,Andrew Fuller,Speedy Express,20.70,1996-10-11 00:00:00.000,High Value,10327,8,FOLKO,0.2,2
Escargots de Bourgogne,254.4,27,30,Bräcke,Seafood,Folk och fä HB,Escargots Nouveaux,Sweden,58,254.4,Andrew Fuller,Speedy Express,10.60,1996-10-11 00:00:00.000,High Value,10327,8,FOLKO,0.2,2
Raclette Courdavault,396.0,28,9,Lisboa,Dairy Products,Furia Bacalhau e Frutos do Mar,Gai pâturage,Portugal,59,396.0,Margaret Peacock,Federal Shipping,44.00,1996-10-14 00:00:00.000,Low Value,10328,4,FURIB,0,4
Louisiana Fiery Hot Pepper Sauce,672.0,2,40,Lisboa,Condiments,Furia Bacalhau e Frutos do Mar,New Orleans Cajun Delights,Portugal,65,672.0,Margaret Peacock,Federal Shipping,16.80,1996-10-14 00:00:00.000,Low Value,10328,2,FURIB,0,4
Scottish Longbreads,100.0,8,10,Lisboa,Confections,Furia Bacalhau e Frutos do Mar,Specialty Biscuits Ltd.,Portugal,68,100.0,Margaret Peacock,Federal Shipping,10.00,1996-10-14 00:00:00.000,Low Value,10328,3,FURIB,0,4
Teatime Chocolate Biscuits,69.35,8,10,Lander,Confections,Split Rail Beer & Ale,Specialty Biscuits Ltd.,USA,19,69.35,Margaret Peacock,United Package,7.30,1996-10-15 00:00:00.000,Medium Value,10329,3,SPLIR,0.05,4
Nord-Ost Matjeshering,157.32,13,8,Lander,Seafood,Split Rail Beer & Ale,Nord-Ost-Fisch Handelsgesellschaft mbH,USA,30,157.32,Margaret Peacock,United Package,20.70,1996-10-15 00:00:00.000,Medium Value,10329,8,SPLIR,0.05,4
Côte de Blaye,4005.2,18,20,Lander,Beverages,Split Rail Beer & Ale,Aux joyeux ecclésiastiques,USA,38,4005.2,Margaret Peacock,United Package,210.80,1996-10-15 00:00:00.000,Medium Value,10329,1,SPLIR,0.05,4
Gnocchi di nonna Alice,346.55999999999995,26,12,Lander,Grains/Cereals,Split Rail Beer & Ale,Pasta Buttini s.r.l.,USA,56,346.55999999999995,Margaret Peacock,United Package,30.40,1996-10-15 00:00:00.000,Medium Value,10329,5,SPLIR,0.05,4
Gumbär Gummibärchen,1058.25,11,50,Barquisimeto,Confections,LILA-Supermercado,Heli Süßwaren GmbH & Co. KG,Venezuela,26,1058.25,Janet Leverling,Speedy Express,24.90,1996-10-16 00:00:00.000,Medium Value,10330,3,LILAS,0.15,3
Mozzarella di Giovanni,590.75,14,25,Barquisimeto,Dairy Products,LILA-Supermercado,Formaggi Fortini s.r.l.,Venezuela,72,590.75,Janet Leverling,Speedy Express,27.80,1996-10-16 00:00:00.000,Medium Value,10330,4,LILAS,0.15,3
Tourtière,88.5,25,15,Marseille,Meat/Poultry,Bon app',Ma Maison,France,54,88.5,Anne Dodsworth,Speedy Express,5.90,1996-10-16 00:00:00.000,High Value,10331,6,BONAP,0,9
